@relation adult_train

@attribute age {Adult,Senior,Child}
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Prof_specialty,Protective-serv,Armed-Forces,Priv-house-serv,None}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain {Low,None,High}
@attribute capital-loss {None,High,Low}
@attribute hours-per-week {FullTime,PartTime,OverTime}
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute income {<=50K,>50K}

@data
Child,Private,11th,Never-married,Prof_specialty,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Farming-fishing,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,1st-4th,Married-spouse-absent,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,Some-college,Never-married,Prof-specialty,Unmarried,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Senior,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Child,Private,9th,Never-married,Other-service,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,10th,Never-married,Other-service,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,Portugal,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-spouse-absent,Craft-repair,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,12th,Never-married,Prof_specialty,Other-relative,Black,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,1st-4th,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,5th-6th,Never-married,Other-service,Own-child,White,Male,None,None,FullTime,El-Salvador,<=50K
Adult,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Senior,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,None,None,FullTime,Poland,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,None,None,FullTime,France,<=50K
Adult,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Protective-serv,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,5th-6th,Widowed,Prof_specialty,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Widowed,Prof_specialty,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Local-gov,Some-college,Divorced,Handlers-cleaners,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Senior,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Divorced,Machine-op-inspct,Unmarried,Other,Female,None,None,FullTime,Puerto-Rico,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,FullTime,United-States,>50K
Senior,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Local-gov,12th,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,1st-4th,Widowed,Priv-house-serv,Not-in-family,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Separated,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Prof_specialty,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Doctorate,Never-married,Prof-specialty,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Separated,Other-service,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Senior,Private,11th,Widowed,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Assoc-voc,Divorced,Craft-repair,Unmarried,Black,Female,None,None,FullTime,United-States,>50K
Senior,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,7th-8th,Separated,Other-service,Unmarried,White,Female,None,None,FullTime,Mexico,<=50K
Adult,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,11th,Never-married,Sales,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,12th,Never-married,Prof_specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,11th,Never-married,Other-service,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof_specialty,Wife,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Private,7th-8th,Never-married,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,None,FullTime,Canada,>50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Unmarried,Amer-Indian-Eskimo,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,7th-8th,Divorced,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,9th,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Assoc-acdm,Never-married,Farming-fishing,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Separated,Exec-managerial,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Child,Private,10th,Never-married,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,Low,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,11th,Widowed,Other-service,Not-in-family,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,9th,Widowed,Priv-house-serv,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,9th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,None,None,FullTime,El-Salvador,<=50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Own-child,Black,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Self-emp-not-inc,Some-college,Never-married,Other-service,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,10th,Separated,Other-service,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Self-emp-inc,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,Cuba,<=50K
Adult,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Doctorate,Separated,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,None,None,FullTime,Taiwan,>50K
Adult,State-gov,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,State-gov,Some-college,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,None,None,FullTime,Philippines,<=50K
Senior,Private,9th,Widowed,Prof_specialty,Unmarried,White,Female,Low,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,12th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,None,None,FullTime,United-States,>50K
Adult,Private,Masters,Never-married,Sales,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,Low,None,FullTime,United-States,>50K
Adult,State-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,None,None,FullTime,United-States,>50K
Adult,Private,11th,Married-spouse-absent,Prof_specialty,Own-child,Asian-Pac-Islander,Female,None,Low,FullTime,South,<=50K
Adult,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,11th,Never-married,Prof_specialty,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Child,Self-emp-not-inc,11th,Never-married,Farming-fishing,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,White,Female,Low,None,FullTime,United-States,<=50K
Child,Private,12th,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,None,None,FullTime,United-States,<=50K
